id,label,speak,aliases,category,pos,intent,core,safety,tier,words,composable,components,sources,list_count,corpus_freq,score
card_0274,your,Your,,core,pron,content,1,0,core,1,0,,cbc+curated+consensus20,20,730,23.89
card_0275,yours,Yours,,core,pron,content,1,0,core,1,0,,curated+consensus6,6,19,9.89
card_0276,acorn,Acorn,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus6,6,0,5.4
card_0277,aeroplane,Aeroplane,airplane,transport,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0278,afraid,Afraid,,feelings,adj,feeling,0,0,cbc,1,0,,cbc+consensus14,14,6,11.52
card_0279,aftershave,Aftershave,,things,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0280,algebra class,Algebra class,,school,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0281,ambulance,Ambulance,,health,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,2,13.05
card_0282,angry,Angry,angrier|angriest,feelings,adj,feeling,0,0,cbc,1,0,,cbc+curated+consensus15,15,7,15.12
card_0283,ant,Ant,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus13,13,1,9.24
card_0284,ant eater,Ant eater,,people,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0285,antelope,Antelope,,animals,noun,content,0,0,cbc,1,0,,cbc,3,0,4.2
card_0286,apple,Apple,,food,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,2,13.05
card_0287,apple juice,Apple juice,,drink,noun,content,0,0,cbc,2,1,card_0286|card_2016,cbc+consensus14,14,0,8.6
card_0288,apricot,Apricot,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus7,7,0,5.8
card_0289,apron,Apron,,clothes,noun,content,0,0,cbc,1,0,,cbc+consensus7,7,0,5.8
card_0290,aquarium,Aquarium,,things,noun,content,0,0,cbc,1,0,,cbc+consensus15,15,0,9.0
card_0291,archery,Archery,,play,noun,content,0,0,cbc,1,0,,cbc,3,0,4.2
card_0292,are you,Are you,,phrases,phrase,question,0,0,cbc,2,1,card_0011|card_0273,cbc+corpus444,2,444,12.95
card_0293,arms,Arms,,things,noun,content,0,0,cbc,1,0,,cbc,1,13,7.36
card_0294,army tank,Army tank,,transport,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0295,around,Around,,core,func,content,0,0,cbc,1,0,,cbc+consensus19,19,65,16.88
card_0296,art class,Art class,,school,noun,content,0,0,cbc,2,1,card_1191|card_1427,cbc,1,0,3.4
card_0297,asparagus,Asparagus,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus5,5,0,5.0
card_0298,aubergine,Aubergine,eggplant,nature,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0299,autumn,Autumn,fall,time,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,0,7.0
card_0300,avocado,Avocado,,food,noun,content,0,0,cbc,1,0,,cbc+consensus16,16,3,11.48
card_0301,baby,Baby,babied|babies|babying,people,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,17,16.14
card_0302,back ache,Back ache,,health,noun,content,0,0,cbc,2,1,card_0014|card_1101,cbc,1,0,3.4
card_0303,back garden,Back garden,backyard,things,noun,content,0,0,cbc,2,1,card_0014|card_1797,cbc,1,0,3.4
card_0304,backwards,Backwards,,describing,noun,content,0,0,cbc,1,0,,cbc,2,0,3.8
card_0305,badminton,Badminton,,play,noun,content,0,0,cbc,1,0,,cbc+consensus5,5,0,5.0
card_0306,bagel,Bagel,,food,noun,content,0,0,cbc,1,0,,cbc+consensus18,18,0,10.2
card_0307,baked beans,Baked beans,,food,noun,content,0,0,cbc,2,1,card_0016|card_1245,cbc+consensus4,4,0,4.6
card_0308,ball,Ball,,things,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,6,13.52
card_0309,banana,Banana,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,6,14.32
card_0310,bank,Bank,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,3,12.68
card_0311,baseball bat,Baseball bat,,things,noun,content,0,0,cbc,2,1,card_1237|card_0313,cbc+consensus4,4,0,4.6
card_0312,basketball,Basketball,,play,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,6,13.92
card_0313,bat,Bat,,actions,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,1,8.84
card_0314,battery,Battery,,technology,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,1,11.64
card_0315,beach,Beach,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,6,13.92
card_0316,beads,Beads,,things,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0317,beanbag,Beanbag,,things,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0318,beef,Beef,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,7,14.52
card_0319,beehive,Beehive,,things,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0320,beer,Beer,,drink,noun,content,0,0,cbc,1,0,,cbc+consensus15,15,16,13.25
card_0321,bees nest,Bees nest,,nature,noun,content,0,0,cbc,2,1,card_1254|card_0605,cbc,1,0,3.4
card_0322,beetle,Beetle,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,0,7.8
card_0323,beetroot,Beetroot,,nature,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0324,behind,Behind,,core,func,content,0,0,cbc,1,0,,cbc+consensus19,19,11,14.33
card_0325,between,Between,,core,func,content,0,0,cbc,1,0,,cbc+consensus14,14,13,12.56
card_0326,bicycle,Bicycle,bicycling,transport,noun,content,0,0,cbc,1,0,,cbc+consensus9,9,0,6.6
card_0327,bird,Bird,birds,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,4,13.81
card_0328,biscuits,Biscuits,cookies,food,noun,content,0,0,cbc,1,0,,cbc,1,1,4.44
card_0329,blackboard,Blackboard,,school,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0330,blanket,Blanket,,things,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,32,15.84
card_0331,blood pressure,Blood pressure,,health,noun,content,0,0,cbc,2,1,card_1283|card_2411,cbc+consensus5,5,0,5.0
card_0332,blouse,Blouse,,clothes,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,1,8.04
card_0333,boat,Boat,,transport,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,2,13.05
card_0334,bobble hat,Bobble hat,beanie,clothes,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0335,boccia,Boccia,,things,noun,content,0,0,cbc,1,0,,cbc,3,0,4.2
card_0336,boiled egg,Boiled egg,,food,noun,content,0,0,cbc,2,1,card_1288|card_1650,cbc,1,0,3.4
card_0337,bone,Bone,,body,noun,content,0,0,cbc,1,0,,cbc+consensus14,14,1,9.64
card_0338,book shelf,Book shelf,,things,noun,content,0,0,cbc,2,1,card_1290|card_2588,cbc,1,0,3.4
card_0339,bookcase,Bookcase,,home,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,0,7.0
card_0340,boots,Boots,,things,noun,content,0,0,cbc,1,0,,cbc+consensus7,7,0,5.8
card_0341,bottom,Bottom,,body,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,1,12.44
card_0342,bow tie,Bow tie,,clothes,noun,content,0,0,cbc,2,1,card_1298|card_0788,cbc,1,0,3.4
card_0343,bowl,Bowl,,things,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,3,13.08
card_0344,bowling,Bowling,,play,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,3,12.68
card_0345,boxer shorts,Boxer shorts,boxers,clothes,noun,content,0,0,cbc,2,0,,cbc,2,0,3.8
card_0346,bra,Bra,,clothes,noun,content,0,0,cbc,1,0,,cbc+consensus9,9,0,6.6
card_0347,branch,Branch,,people,noun,content,0,0,cbc,1,0,,cbc+consensus14,14,0,8.6
card_0348,bread,Bread,,food,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,7,13.72
card_0349,bricks,Bricks,,things,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0350,broccoli,Broccoli,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,2,13.05
card_0351,broken,Broken,,describing,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,46,13.18
card_0352,brother,Brother,,people,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,15,15.96
card_0353,brussels sprouts,Brussels sprouts,,food,noun,content,0,0,cbc,2,0,,cbc+consensus4,4,0,4.6
card_0354,bubbles,Bubbles,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus13,13,1,9.24
card_0355,bus,Bus,,school,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,21,16.44
card_0356,bush,Bush,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,0,10.6
card_0357,butterfly,Butterfly,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus13,13,0,8.2
card_0358,cabbage,Cabbage,,food,noun,content,0,0,cbc,1,0,,cbc+consensus6,6,0,5.4
card_0359,cactus,Cactus,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus8,8,0,6.2
card_0360,cage,Cage,,things,noun,content,0,0,cbc,1,0,,cbc+consensus9,9,0,6.6
card_0361,cake slice,Cake slice,,things,noun,content,0,0,cbc,2,1,card_1341|card_2618,cbc,1,0,3.4
card_0362,calculator,Calculator,,school,noun,content,0,0,cbc,1,0,,cbc+consensus9,9,0,6.6
card_0363,camel,Camel,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,0,11.4
card_0364,camera,Camera,,technology,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,0,11.0
card_0365,candy cane,Candy cane,,food,noun,content,0,0,cbc,2,0,,cbc+consensus4,4,0,4.6
card_0366,cap,Cap,,clothes,noun,content,0,0,cbc,1,0,,cbc,1,3,5.48
card_0367,car,Car,cars,transport,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,91,18.58
card_0368,carpenter,Carpenter,,people,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,2,9.05
card_0369,carrot,Carrot,carrots,nature,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,3,13.08
card_0370,carrot soup,Carrot soup,,food,noun,content,0,0,cbc,2,1,card_0369|card_0740,cbc,1,0,3.4
card_0371,cat,Cat,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,40,17.37
card_0372,caterpillar,Caterpillar,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus13,13,0,8.2
card_0373,cereal,Cereal,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,6,14.32
card_0374,chair,Chair,chairs,home,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,11,15.53
card_0375,chameleon,Chameleon,,people,noun,content,0,0,cbc,1,0,,cbc,3,0,4.2
card_0376,cheek,Cheek,,body,noun,content,0,0,cbc,1,0,,cbc+consensus8,8,2,7.85
card_0377,cheese,Cheese,,food,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,18,15.82
card_0378,cheetah,Cheetah,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus5,5,0,5.0
card_0379,cherry,Cherry,cherries,nature,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,3,9.48
card_0380,chick,Chick,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,0,7.0
card_0381,chicken soup,Chicken soup,,food,noun,content,0,0,cbc,2,1,card_1401|card_0740,cbc,1,0,3.4
card_0382,chilli pepper,Chilli pepper,,nature,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0383,chimpanzee,Chimpanzee,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus5,5,0,5.0
card_0384,chin,Chin,,body,noun,content,0,0,cbc,1,0,,cbc+consensus16,16,0,9.4
card_0385,chips,Chips,fries,food,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,6,14.72
card_0386,chocolate,Chocolate,,drink,noun,content,0,0,cbc,1,0,,cbc+consensus17,17,11,13.53
card_0387,chocolate chip biscuit,Chocolate chip biscuit,,food,noun,content,0,0,cbc,3,0,,cbc,1,0,3.4
card_0388,church,Church,,people,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,25,15.89
card_0389,closed,Closed,,describing,verb,content,0,0,cbc,1,0,,cbc+corpus38,3,38,9.7
card_0390,cloudy,Cloudy,,describing,noun,content,0,0,cbc,1,0,,cbc+consensus14,14,5,11.29
card_0391,coat,Coat,,clothes,noun,content,0,0,cbc,1,0,,cbc+consensus17,17,13,13.76
card_0392,cockatiel,Cockatiel,,animals,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0393,cockerel,Cockerel,,animals,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0394,coffee,Coffee,,drink,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,73,17.06
card_0395,coffee table,Coffee table,,home,noun,content,0,0,cbc,2,1,card_0394|card_0768,cbc,3,0,4.2
card_0396,colour,Colour,color,describing,noun,content,0,0,cbc,1,0,,cbc,3,3,6.28
card_0397,colouring book,Colouring book,,ideas,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0398,comb,Comb,combed|combing|combs,things,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,3,9.88
card_0399,computer,Computer,computers,technology,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,31,17.0
card_0400,computer keyboard,Computer keyboard,,technology,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0401,computer mouse,Computer mouse,,technology,noun,content,0,0,cbc,2,1,card_0399|card_0597,cbc,1,0,3.4
card_0402,cooker,Cooker,stove,home,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0403,corner cabinet,Corner cabinet,,home,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0404,countries,Countries,,people,noun,content,0,0,cbc,1,0,,cbc,2,9,7.25
card_0405,cow,Cow,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,4,13.81
card_0406,crab,Crab,crabs,animals,noun,content,0,0,cbc,1,0,,cbc+consensus15,15,0,9.0
card_0407,cranberry juice,Cranberry juice,,drink,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0408,crayon,Crayon,crayons,school,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,1,12.44
card_0409,cricket,Cricket,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus7,7,0,5.8
card_0410,crisps,Crisps,chips,food,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0411,crocodile,Crocodile,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus7,7,2,7.45
card_0412,croissant,Croissant,,food,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,0,7.4
card_0413,cucumber,Cucumber,cucumbers,nature,noun,content,0,0,cbc,1,0,,cbc+consensus18,18,1,11.24
card_0414,curly,Curly,curlier|curliest,describing,adv,content,0,0,cbc,1,0,,cbc+consensus12,12,0,7.8
card_0415,curtains,Curtains,,things,noun,content,0,0,cbc,1,0,,cbc,2,3,5.88
card_0416,dad,Dad,father|daddy|papa,people,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,24,16.63
card_0417,daffodil,Daffodil,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus9,9,2,8.25
card_0418,daisy,Daisy,,nature,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,0,7.4
card_0419,darts,Darts,,play,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,0,7.4
card_0420,daughter,Daughter,,people,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,8,10.3
card_0421,dead plant,Dead plant,,things,noun,content,0,0,cbc,2,1,card_1546|card_2362,cbc,1,0,3.4
card_0422,deep,Deep,deeper|deepest,describing,noun,content,0,0,cbc,1,0,,cbc+consensus18,18,5,12.89
card_0423,deer,Deer,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,0,10.6
card_0424,delivery person,Delivery person,,things,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0425,dentist,Dentist,dentists,health,noun,content,0,0,cbc,1,0,,cbc+consensus18,18,1,11.24
card_0426,deodorant,Deodorant,,things,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,0,10.6
card_0427,diamond,Diamond,,things,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,0,11.0
card_0428,dining table,Dining table,,home,noun,content,0,0,cbc,2,0,,cbc+consensus8,8,1,7.24
card_0429,dinosaur,Dinosaur,dinosaurs,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,0,11.4
card_0430,doctor,Doctor,,health,noun,content,0,0,cbc,1,0,,cbc+consensus23,23,81,18.81
card_0431,dog,Dog,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,149,19.32
card_0432,dog kennel,Dog kennel,,things,noun,content,0,0,cbc,2,1,card_0431|card_2025,cbc,1,0,3.4
card_0433,doll,Doll,,things,noun,content,0,0,cbc,1,0,,cbc+consensus17,17,3,11.88
card_0434,dolphin,Dolphin,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus16,16,0,9.4
card_0435,donkey,Donkey,,ideas,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,0,7.8
card_0436,door,Door,,things,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,54,17.41
card_0437,dove,Dove,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,2,6.25
card_0438,dragonfly,Dragonfly,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus10,10,0,7.0
card_0439,drama class,Drama class,,school,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0440,drawer,Drawer,,things,noun,content,0,0,cbc,1,0,,cbc+consensus20,20,6,13.92
card_0441,dresser,Dresser,,home,noun,content,0,0,cbc,1,0,,cbc+consensus17,17,3,11.88
card_0442,drinking glass,Drinking glass,,things,noun,content,0,0,cbc,2,1,card_0057|card_1816,cbc,1,0,3.4
card_0443,duck,Duck,,actions,noun,content,0,0,cbc,1,0,,cbc+consensus19,19,0,10.6
card_0444,dvd player,Dvd player,,technology,noun,content,0,0,cbc,2,0,,cbc+consensus7,7,1,6.84
card_0445,ear,Ear,,body,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,4,13.81
card_0446,earwig,Earwig,,animals,noun,content,0,0,cbc,1,0,,cbc,1,0,3.4
card_0447,eight,Eight,,numbers,num,number,0,0,cbc,1,0,,cbc+curated+consensus4,4,2,9.25
card_0448,elbow,Elbow,,body,noun,content,0,0,cbc,1,0,,cbc+consensus16,16,0,9.4
card_0449,electric charger,Electric charger,,technology,noun,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0450,electric razor,Electric razor,,things,noun,content,0,0,cbc,2,0,,cbc,2,0,3.8
card_0451,elephant,Elephant,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,0,11.4
card_0452,elf,Elf,,things,noun,content,0,0,cbc,1,0,,cbc+consensus9,9,0,6.6
card_0453,english class,English class,,school,noun,content,0,0,cbc,2,0,,cbc,2,0,3.8
card_0454,extension lead,Extension lead,,actions,phrase,content,0,0,cbc,2,0,,cbc,1,0,3.4
card_0455,eye,Eye,,body,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,14,15.46
card_0456,eyebrow,Eyebrow,eyebrows,body,noun,content,0,0,cbc,1,0,,cbc+consensus11,11,0,7.4
card_0457,eyelash,Eyelash,eyelashes,body,noun,content,0,0,cbc,1,0,,cbc+consensus6,6,0,5.4
card_0458,eyes,Eyes,,ideas,noun,content,0,0,cbc,1,0,,cbc,3,14,8.26
card_0459,face,Face,,body,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,11,15.53
card_0460,fairy,Fairy,,things,noun,content,0,0,cbc,1,0,,cbc+consensus8,8,0,6.2
card_0461,family,Family,families,people,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,28,16.85
card_0462,fancy,Fancy,fancier|fanciest,actions,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,4,7.01
card_0463,fat,Fat,fatter|fattest,describing,noun,content,0,0,cbc,1,0,,cbc+consensus17,17,11,13.53
card_0464,ferry,Ferry,,actions,noun,content,0,0,cbc,1,0,,cbc+consensus5,5,0,5.0
card_0465,field,Field,,places,noun,content,0,0,cbc,1,0,,cbc+consensus9,9,3,8.68
card_0466,finger,Finger,,body,noun,content,0,0,cbc,1,0,,cbc+consensus18,18,7,13.32
card_0467,fingernail,Fingernail,,body,noun,content,0,0,cbc,1,0,,cbc+consensus8,8,0,6.2
card_0468,fire engine,Fire engine,,transport,noun,content,0,0,cbc,2,1,card_1734|card_1665,cbc+consensus7,7,0,5.8
card_0469,fish,Fish,fished|fishes|fishing,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,19,15.89
card_0470,fish koi carp,Fish koi carp,,food,noun,content,0,0,cbc,3,0,,cbc,1,0,3.4
card_0471,five,Five,,numbers,num,number,0,0,cbc,1,0,,cbc+curated+consensus5,5,15,12.16
card_0472,flamingo,Flamingo,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus6,6,0,5.4
card_0473,flower,Flower,flowers,nature,noun,content,0,0,cbc,1,0,,cbc+consensus23,23,12,16.05
card_0474,foot,Foot,,body,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,19,16.29
card_0475,fork,Fork,,things,noun,content,0,0,cbc,1,0,,cbc+consensus22,22,1,12.84
card_0476,forwards,Forwards,,people,noun,content,0,0,cbc,1,0,,cbc,2,19,8.29
card_0477,four,Four,,numbers,num,number,0,0,cbc,1,0,,cbc+curated+consensus5,5,14,12.06
card_0478,fox,Fox,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus12,12,0,7.8
card_0479,fridge,Fridge,,home,noun,content,0,0,cbc,1,0,,cbc+consensus14,14,14,12.66
card_0480,fried egg,Fried egg,,food,noun,content,0,0,cbc,2,1,card_1786|card_1650,cbc+consensus9,9,0,6.6
card_0481,frog,Frog,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,0,11.4
card_0482,garage,Garage,,things,noun,content,0,0,cbc,1,0,,cbc+consensus8,8,10,9.8
card_0483,gardener,Gardener,,people,noun,content,0,0,cbc,1,0,,cbc+consensus4,4,0,4.6
card_0484,geography class,Geography class,,school,noun,content,0,0,cbc,2,1,card_1806|card_1427,cbc,1,0,3.4
card_0485,ghost,Ghost,,ideas,noun,content,0,0,cbc,1,0,,cbc+consensus14,14,2,10.25
card_0486,giraffe,Giraffe,,animals,noun,content,0,0,cbc,1,0,,cbc+consensus21,21,0,11.4
card_0487,glasses,Glasses,,things,noun,content,0,0,cbc,1,0,,cbc+consensus18,18,50,16.1
card_0488,gloves,Gloves,,things,noun,content,0,0,cbc,1,0,,cbc+consensus14,14,2,10.25
