category,name_en,description_brief
animal,Green Iguana,"A green iguana in profile, clinging to a tan color branch with its claws. It has a primarily green body with a slightly darker green stripe pattern along its back and sides, a small crest of scales running from the back of its head along its spine. Its face is turned slightly towards the viewer, displaying its round eye and rounded snout."
animal,Guinea Pig,"A simplified cartoon-style drawing of a guinea pig with a white body and beige and black coloration on its face and ears. The guinea pig is shown in a side profile view with its eyes, a small pink nose, and a short tail visible."
animal,Hamster,"A cartoon-style hamster which is mainly tan and white, with a white belly and facial area. Its eyes are simple black dots, and it has a small pink nose. The hamster has short, rounded ears on the top of its head and appears to be gazing forward. Its feet are not detailed, blending into the round shape of its body."
animal,Hedgehog,"A cartoon style hedgehog in a side profile view. It has a brown body covered with spines, and features darker markings along its back. Its face is tan with a lighter color, and it has a small black eye and a pointy snout. The hedgehog has four small, dark brown feet and seems to be in a static pose."
animal,Hibiscus Flower,"The illustration depicts a stylized representation of a plant with three bright red-pinkish flowers, each featuring a prominent yellow center. Two of the flowers are fully open and one is partially open, resembling a bud. The flowers are attached to a green stem with a pair of green leaves protruding from the stem. The image has a cartoonish or graphic appearance."
animal,Hibiscus Flower,"A stylized illustration of three pink hibiscus flowers. Each flower has five large pink petals, a prominent yellow stamen in the center, and is accented with black outlines. The blossoms are accompanied by several green leaves with visible veins, also outlined in black for definition."
animal,Hippo,"A cartoon hippopotamus in a side profile. The hippo is colored in shades of gray with a slightly darker top and lighter underside. It has small eyes, ears, and nostrils. The skin has folds and creaces for texture and darker patches on its back, which might be shading or natural skin variations. The style is simple and child-friendly."
animal,Holstein Cow,"A side profile of a stylized, black and white spotted cow is visible. The cow is standing with all four legs visible, its pink udder is shown, and its head is turned slightly toward the viewer with a calm expression and ears sticking out to the sides. The illustration is minimal and lacks detailed textures or background elements."
animal,Horse,"A simple illustration of a standing horse facing left, with a brown body, darker brown mane and tail, and black hooves. The horse is drawn in a flat, cartoonish style. The character ""말"", which translates to 'horse' in Korean, is present. The background is plain and white."
animal,Horse,"A simple illustration of a standing brown horse with a darker brown mane and tail, facing towards the left. The style is flat and cartoonish."
animal,Hummingbird,"A simple black and white illustration of a bird, resembles a hummingbird, in flight with its wings mid-flap and its tail fanned out. The visual is stylized focusing on the silhouette of the bird. The background is plain."
animal,Hyena,"A stylized, cartoon-like drawing of a hyena in profile standing on all four legs. It has a light brown coat with darker brown spots. The hyena has rounded ears, a snout that is lighter in color, and a relatively short tail."
